Liassophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libellulidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Megapodogrionidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,
Mesophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,L1,,,,,,,,,,,,,,,,,,,,,,
Mitophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oreopteridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Perilestidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,
Permaeschinidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Permagrionidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Permepalligidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Permolestidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petaluridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Piroutetiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platycnemidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,
Polytaxineuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polythoridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,
Protomyrmeleonidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Protomyrmeleontidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,1,1,1,1,1,1,1,1,1,L2,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Protoneuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Pseudolestidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,1,1,1,1,1,1,1,1,1,1,
Pseudomacromiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,
Pseudostigmatidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Sieblosiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,L1,,,,
Solikamptilonidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Stenophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Tarsophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F1,1,1,1,1,1,1,1,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,
Triadophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triassolestidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turanothemistidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xamenophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zacallitidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,
Zygophlebiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archaemegaptilidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,
Breyeriidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvertiellidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diathemidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dictyoneuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmoboriidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eubleptidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eugereonidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fouqueidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graphiptilidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homoiopteridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithomantidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycocercidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mecynostomatidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megaptilidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neuburgiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Permoneuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Permothemistidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychroptilidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rectineuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spilapteridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Straeleniellidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tchirkovaeidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erasipteridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eugeropteridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meganeuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paralogidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triadotypidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,L2,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archimylachridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,F1,F1,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archoblattinidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaberidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,
Blatellidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Blattidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Blattulidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compsoblattidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corydiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Diechoblattinidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latiblattidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesoblattinidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?,?,?,?L,,,,,,,,,,,,,,,
Mylacridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,L2,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Necymylacridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phylloblattidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,L2,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poroblattinidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?,?,?,?L,,,,,,,,,,,,,,,
Raphidiomimidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiloblattinidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subioblattidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umenocoleidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Amboneuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,
Annomalogrammatidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apsidoneuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,F2,1,1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caloneuridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euthygrammatidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paleuthygrammatidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Permobiellidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleisiogrammatidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synomaloptidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diplatyidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,
Forficulidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,
Labiduridae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,
Labiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Protodiplatyidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,L2,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Pygidicranidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Burmitembiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?L,,,,,,,
Clothodidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,1,1,1,1,
Embiidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,
Notolicotomidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,1,1,1,1,
Blattogryllidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,L2,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Geinitziidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,F2,1,1,1,1,1,1,1,1,L2,?,?L,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oecanthoperlidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,?L,,,,,,,,,,,,,,,,,,,,,
Hodotermitidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Kalotermitidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Mastotermitidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Rhinotermitidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1,1,1,1,1,1,1,1,1,
Termitidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,1,1,1,1,
Chaeteessidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,?,?,?,?,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Mantidae,Animalia,Arthropoda,Insecta,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?F,F2,1,1,1,1,1,1,
